Checked,Index,Unique ID,Output Date/Time,Agency,Site Name,Page Name,URL,Page View URL,Last Two - Side by Side,Latest to Base - Side by Side,Date Found - Latest,Date Found - Base,Diff length,Diff hash,Who Found This?,1,2,3,4,5,6,7,8,9,10,11,12,1,2,3,4,5,6,Choose from drop down menu,,Leave blank (used on Patterns sheet),Further Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2778,5d632e93-c8f3-415f-b38f-67aac6c63e1e,########,DOE,DOE - ferc.gov,404 - File or directory not found.,https://www.ferc.gov/docs-filing/fee-sched.asp,https://versionista.com/74286/6216018/,https://versionista.com/74286/6216018/10096518:0/,https://versionista.com/74286/6216018/10096518:9437325/,Feb 25 2017 6:34 PM,Jan 17 2017 8:43 AM,40201,36849798,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2779,2886083c-6609-47f8-8915-4155e313edd3,########,DOE,DOE - ferc.gov,404 - File or directory not found.,https://www.ferc.gov/enforcement/acct-matts/acct-rule.asp,https://versionista.com/74286/6216042/,https://versionista.com/74286/6216042/10096565:0/,https://versionista.com/74286/6216042/10096565:9439544/,Feb 25 2017 6:40 PM,Jan 17 2017 10:15 AM,44005,1.78E+09,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2780,6efe19c2-14ff-4948-ad15-f16942f21281,########,DOE,DOE - ferc.gov,404 - File or directory not found.,https://www.ferc.gov/industries/industries.asp,https://versionista.com/74286/6216008/,https://versionista.com/74286/6216008/10096536:0/,https://versionista.com/74286/6216008/10096536:9436710/,Feb 25 2017 6:36 PM,Jan 17 2017 8:16 AM,45725,2.07E+09,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2781,51d855e7-4438-4e6a-94a8-a367ba7aa598,########,DOE,DOE - ferc.gov,404 - File or directory not found.,https://www.ferc.gov/industries/hydropower/indus-act/efficiency-act.asp,https://versionista.com/74286/6216070/,https://versionista.com/74286/6216070/10083706:0/,https://versionista.com/74286/6216070/10083706:9440990/,Feb 24 2017 9:45 PM,Jan 17 2017 11:13 AM,47284,38218697,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2782,771c3b68-af07-44c4-bd1f-25f78ebc92a5,########,DOE,DOE - ferc.gov,404 - File or directory not found.,https://www.ferc.gov/about/strat-docs/requests-reports.asp,https://versionista.com/74286/6216020/,https://versionista.com/74286/6216020/10083496:0/,https://versionista.com/74286/6216020/10083496:9437843/,Feb 24 2017 9:30 PM,Jan 17 2017 9:04 AM,49368,7.94E+08,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2783,9c4809a3-f29c-45ce-8fd3-5495c1ff96c9,########,DOE,DOE - ferc.gov,404 - File or directory not found.,https://www.ferc.gov/enforcement/acct-matts/browse-top.asp,https://versionista.com/74286/6216071/,https://versionista.com/74286/6216071/10083315:0/,https://versionista.com/74286/6216071/10083315:9441414/,Feb 24 2017 9:15 PM,Jan 17 2017 11:29 AM,53239,7.99E+08,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2784,0d7f3eac-1704-40a4-9e9a-f44867b49ec8,########,DOE,DOE - ferc.gov,404 - File or directory not found.,https://www.ferc.gov/enforcement/enforce-res.asp,https://versionista.com/74286/6216080/,https://versionista.com/74286/6216080/10083602:0/,https://versionista.com/74286/6216080/10083602:9441610/,Feb 24 2017 9:38 PM,Jan 17 2017 11:36 AM,54974,8.59E+08,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2785,d3513b48-fa53-4903-8a3b-1849ffc38d19,########,DOE,DOE - ferc.gov,404 - File or directory not found.,https://www.ferc.gov/docs-filing/dec-not/2012/jan.asp,https://versionista.com/74286/6216566/,https://versionista.com/74286/6216566/10083464:0/,https://versionista.com/74286/6216566/10083464:9440062/,Feb 24 2017 9:28 PM,Jan 17 2017 10:35 AM,57496,1.53E+09,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2786,f6323582-20ff-45b2-87fa-4bbc153cd8ee,########,DOE,DOE - ferc.gov,404 - File or directory not found.,https://www.ferc.gov/docs-filing/dec-not/2005/dec.asp,https://versionista.com/74286/6216541/,https://versionista.com/74286/6216541/10096613:0/,https://versionista.com/74286/6216541/10096613:9438410/,Feb 25 2017 6:47 PM,Jan 17 2017 9:28 AM,58091,1.29E+09,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2787,caefe025-7150-44eb-9d75-95a42429af3c,########,DOE,DOE - ferc.gov,404 - File or directory not found.,https://www.ferc.gov/docs-filing/dec-not/2009/sep.asp,https://versionista.com/74286/6216570/,https://versionista.com/74286/6216570/10083794:0/,https://versionista.com/74286/6216570/10083794:9440437/,Feb 24 2017 9:52 PM,Jan 17 2017 10:49 AM,58768,1.42E+09,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2788,4b81ca84-a96c-4644-b9db-bca030435280,########,DOE,DOE - ferc.gov,404 - File or directory not found.,https://www.ferc.gov/docs-filing/dec-not/2007/oct.asp,https://versionista.com/74286/6216558/,https://versionista.com/74286/6216558/10083360:0/,https://versionista.com/74286/6216558/10083360:9439887/,Feb 24 2017 9:18 PM,Jan 17 2017 10:29 AM,59744,2.91E+09,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3193,4edd0718-1a27-49ec-9d5c-b55f99200f1d,########,DOE,DOE - nrel.gov,National Renewable Energy Laboratory (NREL),www.nrel.gov/tech_deployment/state_local_governments/stat.html?print,https://versionista.com/74284/6216644/,https://versionista.com/74284/6216644/10088674:0/,https://versionista.com/74284/6216644/10088674:9447948/,Feb 25 2017 5:09 AM,Jan 17 2017 5:26 PM,15076,2.20E+09,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3249,8e6971dd-bf16-42f4-8718-aa2a12d8bc6b,########,DOE,DOE - nrel.gov,National Renewable Energy Laboratory (NREL),www.nrel.gov/news/press/2006/442,https://versionista.com/74284/6217606/,https://versionista.com/74284/6217606/10087765:0/,https://versionista.com/74284/6217606/10087765:9442972/,Feb 25 2017 3:38 AM,Jan 17 2017 12:38 PM,21709,2.47E+09,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3254,ccc81903-2043-4972-a334-d0b2116a4cff,########,DOE,DOE - nrel.gov,National Renewable Energy Laboratory (NREL),www.nrel.gov/news/press/2004/400,https://versionista.com/74284/6215810/,https://versionista.com/74284/6215810/10087700:0/,https://versionista.com/74284/6215810/10087700:9442906/,Feb 25 2017 3:31 AM,Jan 17 2017 12:35 PM,21943,1.95E+09,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3273,66a0bfe6-e42b-4710-8267-8740e328c8a2,########,DOE,DOE - nrel.gov,National Renewable Energy Laboratory (NREL),www.nrel.gov/news/press/2015/15449,https://versionista.com/74284/6217621/,https://versionista.com/74284/6217621/10088399:0/,https://versionista.com/74284/6217621/10088399:9444748/,Feb 25 2017 4:38 AM,Jan 17 2017 2:20 PM,22965,3.81E+09,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3277,c61101f2-1228-4289-8046-2071fc10044c,########,DOE,DOE - nrel.gov,National Renewable Energy Laboratory (NREL),www.nrel.gov/news/press/2016/32690,https://versionista.com/74284/6217605/,https://versionista.com/74284/6217605/10088339:0/,https://versionista.com/74284/6217605/10088339:9442992/,Feb 25 2017 4:31 AM,Jan 17 2017 12:39 PM,23553,2.07E+09,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3307,be4710ec-6918-4c4b-a8e2-685584aeaced,########,DOE,DOE - nrel.gov,| NREL,www.nrel.gov/about/awards/news/2015/24757,https://versionista.com/74284/6215821/,https://versionista.com/74284/6215821/10071666:0/,https://versionista.com/74284/6215821/10071666:9443888/,Feb 24 2017 5:42 AM,Jan 17 2017 1:29 PM,27084,165610,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3324,ab9581a6-6400-45da-8ad2-c6ad0dc22f40,########,DOE,DOE - nrel.gov,Can't Find What You Needed? | NREL,www.nrel.gov/transportation/newsletter_2016_07.html,https://versionista.com/74284/6219180/,https://versionista.com/74284/6219180/10034725:0/,https://versionista.com/74284/6219180/10034725:9446856/,Feb 22 2017 6:51 AM,Jan 17 2017 4:27 PM,54124,4.29E+09,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3326,3a9c4176-b6bc-4ac0-99ad-c02af7880841,########,DOE,DOE - nrel.gov,Can't Find What You Needed? | NREL,www.nrel.gov/transportation/secure_transportation_data.html,https://versionista.com/74284/6219204/,https://versionista.com/74284/6219204/10035767:0/,https://versionista.com/74284/6219204/10035767:9448270/,Feb 22 2017 8:04 AM,Jan 17 2017 5:44 PM,58765,1.19E+08,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3327,707aea25-0501-4036-ba84-32e32dea8194,########,DOE,DOE - nrel.gov,Can't Find What You Needed? | NREL,www.nrel.gov/transportation/project_ev_grid_integration.html,https://versionista.com/74284/6219345/,https://versionista.com/74284/6219345/10027126:0/,https://versionista.com/74284/6219345/10027126:9440347/,Feb 21 2017 10:09 PM,Jan 17 2017 10:45 AM,59102,9.25E+08,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,3329,bda52f7f-5166-4edb-a956-34acfecfdecd,########,DOE,DOE - nrel.gov,Can't Find What You Needed? | NREL,www.nrel.gov/transportation/fleettest_fleet_dna.html,https://versionista.com/74284/6219197/,https://versionista.com/74284/6219197/10057850:0/,https://versionista.com/74284/6219197/10057850:9447463/,Feb 23 2017 12:04 PM,Jan 17 2017 4:59 PM,76094,2.86E+09,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2709,6f82c19d-4ce0-4b79-ab24-cf7f3887fb28,########,DOE,DOE - National Labs,Thomas Jefferson Site Office Homepage | U.S. DOE Office of Science (SC),https://science.energy.gov/tjso/,https://versionista.com/74285/6215058/,https://versionista.com/74285/6215058/10050369:0/,https://versionista.com/74285/6215058/10050369:9436661/,Feb 23 2017 2:27 AM,Jan 17 2017 8:14 AM,,,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2711,edc6cb14-07a9-459a-9acb-9cde6cc77f22,########,DOE,DOE - National Labs,Laboratories | U.S. DOE Office of Science (SC),https://science.energy.gov/laboratories/,https://versionista.com/74285/6214930/,https://versionista.com/74285/6214930/10045771:0/,https://versionista.com/74285/6214930/10045771:9432977/,Feb 22 2017 8:54 PM,Jan 17 2017 5:37 AM,641,1.60E+09,Pamela,,y,,,,,,,,,,,,,y,,,,,,,,Duplicate change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,641,34d7f271-1e22-42be-8455-9aba8440136d,2017-02-25 20:38:49 -0500,EPA,EPA - epa.gov/aboutepa/epa-region-7-midwest,Page Not Found | US EPA,https://www.epa.gov/ks/douglas-l-smith-middle-basin-facility-johnson-county-wastewater-johnson-county-kansas-public,https://versionista.com/73998/6190172/,https://versionista.com/73998/6190172/10011666:0/,https://versionista.com/73998/6190172/10011666:9456579/,2/21/2017 0:52:00,1/18/2017 3:50:00,2735,3806816653,Sara,,,,,,y,,,,,,,,,,y,,,Water Quality ,Regulation,,"Not sure if removal of public notice is just because it is over, or if it is a change to hide the wastewater problems (Douglas L. Smith Middle Basin Facility for wastewater)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,688,4a3516f0-397a-4912-9852-7ed3ef5b0dc8,2017-02-25 20:41:01 -0500,EPA,EPA - epa.gov/energy,Restricted Access | US EPA,https://www.epa.gov/greenpower/site-renewables-challenge,https://versionista.com/74005/6198709/,https://versionista.com/74005/6198709/10021308:0/,https://versionista.com/74005/6198709/10021308:9462499/,2/21/2017 14:41:00,1/18/2017 10:58:00,,,Katherine,,y,y,,y,,,,,,,,y,,y,y,,,Alternative/Renewable Energy,Regulation,,"Page missing with reference to on-site renewables challenge and Obama's climate action plan, PDF gone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2184,714b50e0-e494-4967-ba9f-8301a9bf1267,2017-02-25 18:36:42 -0500,DOE,DOE - science.energy.gov,Funding Opportunities | U.S. DOE Office of Science (SC),https://science.energy.gov/np/funding-opportunities/,https://versionista.com/74275/6220516/,https://versionista.com/74275/6220516/10096305:0/,https://versionista.com/74275/6220516/10096305:9452868/,Feb 25 2017 6:06 PM,Jan 17 2017 10:41 PM,5650,409262347,Adam,,y,,y,,,,,,,,,y,,y,,,,,,,Looks like funding opportunities have been removed,The application window finished for that funding opportunity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,333,dcb593e7-1244-4fd4-a78b-63bba9ef3bf6,2017-02-25 17:54:48 -0500,NASA,NASA - science.nasa.gov - SMD: ES Primer,Earthdata,https://earthdata.nasa.gov/,https://versionista.com/74296/6218051/,https://versionista.com/74296/6218051/10095408:0/,https://versionista.com/74296/6218051/10095408:9436394/,2/25/2017 15:50:00,1/17/2017 8:02:00,4404,2862277632,Adam,,y,,,,,,,,,,y,,y,,,,,,,,Language added to clarify open data policy for NASA earth science data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,650,86a82399-306b-4720-b0cb-1a51eb06be46,2017-03-02 18:59:49 -0500,Globalchange.gov,Globalchange.gov - NCA 2014,Midwest | National Climate Assessment,nca2014.globalchange.gov/node/5628,https://versionista.com/74460/6238097/,https://versionista.com/74460/6238097/10117191:0/,https://versionista.com/74460/6238097/10117191:9471562/,2/27/2017 8:05:00,1/18/2017 22:09:00,9860,1169974298,Abby,,y,,,,,,,,,,,,y,,,,,,,,"Putting here not because it's important, but because it's strange. This exact same change is highlighted in each version, taken every few days. It is a citation change (of a different section from the same source). Why would they change it from citing Rigers to citing Kristovich every few days?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1052,76e38527-d44c-4931-bf3e-05fcf27e0d5c,2017-03-02 15:03:38 -0500,EPA,EPA - epa.gov,About EPA's Office of Inspector General | EPA's Office of Inspector General | US EPA,https://www.epa.gov/office-inspector-general/about-epas-office-inspector-general,https://versionista.com/72125/6071213/,https://versionista.com/72125/6071213/10154562:0/,https://versionista.com/72125/6071213/10154562:9098292/,3/1/2017 11:47:00,12/23/2016 13:54:00,4222,424589179,Adam,y,y,,,,,,,,,,,,y,,,,,,Regulation,,Removed paragraph on increasing transparency and detailing meetings with stakeholders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1066,7a2d5c3e-777b-4c39-87fc-8d5248c19bac,2017-03-02 15:06:36 -0500,EPA,EPA - epa.gov,Page Not Found | US EPA,https://www.epa.gov/regulatory-information-sector/naics-sector-21-mining-quarrying-and-oil-gas-extraction,https://versionista.com/72125/6128996/,https://versionista.com/72125/6128996/10127610:0/,https://versionista.com/72125/6128996/10127610:9284089/,2/27/2017 23:22:00,1/6/2017 18:50:00,4580,518160421,,y,y,,,,,,,,,,,,,,y,,,,,,"Page removed 'NAICS Sector 21: Mining, Quarrying, and Oil & Gas Extraction'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1074,0ae62e78-0415-4629-8a27-3eb304c833da,2017-03-02 15:16:23 -0500,EPA,EPA - epa.gov,EPA Region 5 | About EPA | US EPA,https://www.epa.gov/aboutepa/epa-region-5,https://versionista.com/72125/6071844/,https://versionista.com/72125/6071844/10113067:0/,https://versionista.com/72125/6071844/10113067:9102880/,2/27/2017 1:12:00,12/23/2016 19:41:00,4667,3601903549,,y,y,,,,,,,,,,y,,y,,,,,,,,Senior Manager Schedule removed from sidebar,,,,,,,,,,,,,,,,,,,,,,,,,,y,,y,,,,,Senior Manager Schedule removed from sidebar,,
1,7,b45898b5-ac26-4a77-a106-e35eca7bedc1,2017-03-02 18:34:39 -0500,Data.gov,Data.gov - Climate,Climate Model Projections Guidance Notes - Data.gov,https://www.data.gov/climate/climate-model-projections-guidance-notes/,https://versionista.com/74485/6243498/,https://versionista.com/74485/6243498/10151916:0/,https://versionista.com/74485/6243498/10151916:9476207/,3/1/2017 8:46:00,1/19/2017 3:21:00,8/28/1951 0:00:00,###############################################################################################################################################################################################################################################################,Madelaine,,y,y,,,,,,,,,,y,y,y,,,,Climate Change ,GHG emissions,,"Major language changes that refers to GHG as ""assumptions""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2013,fa970d82-3d66-4af7-ade4-2546145f7978,2017-03-02 15:54:20 -0500,EPA,EPA - ofmpub.epa.gov,403 Forbidden,https://ofmpub.epa.gov/enviro/data_update_v2,https://versionista.com/74402/6233723/,https://versionista.com/74402/6233723/10165629:0/,https://versionista.com/74402/6233723/10165629:9666232/,3/2/2017 3:27:00,1/30/2017 18:00:00,3/3/1955 0:00:00,###############################################################################################################################################################################################################################################################,Madelaine ,,y,y,y,,y,,,,,,,y,y,y,y,,,Climate Change ,Regulation,,Major page and links deleted from Envirofacts,Page is currently live,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,4,5fa2ccab-7ebd-4dd5-a159-23c9d96ce5db,2017-03-02 18:34:30 -0500,Data.gov,Data.gov,Highlights - Data.gov,https://www.data.gov/communities/,https://versionista.com/74487/6243187/,https://versionista.com/74487/6243187/10166754:0/,https://versionista.com/74487/6243187/10166754:9481458/,3/2/2017 4:42:00,1/19/2017 8:08:00,8/17/1936 0:00:00,###############################################################################################################################################################################################################################################################,Madelaine,,y,y,y,,,,,,,,,y,y,y,y,,,Climate Change ,Regulation,,Data sets removed for Weather Service Data and Shipments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2035,61772de7-5dd4-499d-a913-c3723a8ed728,2017-03-02 15:55:31 -0500,OSHA,OSHA - osha.gov,OSHA's A-Z Index Page | Occupational Safety and Health Administration,https://www.osha.gov/html/a-z-index.html,https://versionista.com/74340/6227398/,https://versionista.com/74340/6227398/10148964:0/,https://versionista.com/74340/6227398/10148964:9497337/,3/1/2017 5:27:00,1/20/2017 0:44:00,1801,3820223725,Madelaine,y,y,y,y,,,,,,,,,,y,y,y,,,Toxic Substances ,Regulation,,Removal of Links from OSHA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2036,de7e9d63-d8d0-4fd5-92c1-d9a2d93d18a9,2017-03-02 15:55:29 -0500,OSHA,OSHA - osha.gov,Standard Interpretations | Occupational Safety and Health Administration,https://www.osha.gov/pls/oshaweb/owasrch.search_form?p_doc_type=INTERPRETATIONS&p_toc_level=0)%5C,https://versionista.com/74340/6227414/,https://versionista.com/74340/6227414/10150743:0/,https://versionista.com/74340/6227414/10150743:9498372/,3/1/2017 7:22:00,1/20/2017 2:14:00,2043,875202070,Madelaine,,y,y,y,,,,,,,,,,y,y,y,,,Toxic Substances ,Regulation,,Removal of Links from OSHA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2038,9c92aaeb-e061-4eb2-b4b4-4d5d6fb583e3,2017-03-02 15:55:14 -0500,OSHA,OSHA - osha.gov,Safety and Health Topics | Oil and Gas Extraction | Occupational Safety and Health Administration,https://www.osha.gov/SLTC/oilgaswelldrilling/index.html,https://versionista.com/74340/6240124/,https://versionista.com/74340/6240124/10169678:0/,https://versionista.com/74340/6240124/10169678:9496028/,3/2/2017 7:56:00,1/19/2017 22:44:00,4709,1417011593,Madelaine,,y,y,y,,,,,,,,,,y,y,y,,,Toxic Substances ,Regulation,,"Removal of Links, fatality data, change in language",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2039,f53702d9-2899-4f1d-810b-8bab92fc0a8a,2017-03-02 15:55:33 -0500,OSHA,OSHA - osha.gov,OSHA Injury and Illness Recordkeeping and Reporting Requirements | Occupational Safety and Health Administration,https://www.osha.gov/recordkeeping/index.html,https://versionista.com/74340/6240119/,https://versionista.com/74340/6240119/10146952:0/,https://versionista.com/74340/6240119/10146952:9496120/,3/1/2017 3:31:00,1/19/2017 22:52:00,5112,1733108819,Madelaine,,y,y,y,y,,,,,,,,,y,y,y,,,Toxic Substances ,Regulation,,Major Regulation Change: No longer requiring companies report summary of injuries and illnesses; Removal of Links,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,777,77a6ccef-bbd6-4de1-8d49-36ffce7ec39c,2017-02-25 20:44:42 -0500,OSHA,OSHA - osha.gov #1,Temporary Workers | Occupational Safety and Health Administration,https://www.osha.gov/temp_workers/temp_works_ois_coding.html,https://versionista.com/71555/6028274/,https://versionista.com/71555/6028274/10054623:0/,https://versionista.com/71555/6028274/10054623:9082347/,2/23/2017 7:53:00,12/22/2016 13:40:00,3807,4113707279,Madelaine,,y,y,,,,,,,,,,,y,y,,,,Toxic Substances ,Regulation,,Regulation Change for Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,779,75a9151e-b0e4-41c3-81bf-eba73fe7d552,2017-02-25 20:44:54 -0500,OSHA,OSHA - osha.gov #1,OSHA Electronic FOIA Reference Page | Occupational Safety and Health Administration,https://www.osha.gov/as/opa/foia/foia.html,https://versionista.com/71555/6026690/,https://versionista.com/71555/6026690/10052058:0/,https://versionista.com/71555/6026690/10052058:8942069/,2/23/2017 4:36:00,12/13/2016 11:36:00,5662,719866569,Madelaine,,y,y,y,y,,,,,,,,,y,y,y,,,Toxic Substances ,Regulation,,"FOIA Links Removed, Regulation changes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2052,85ddfd66-328b-4a58-a883-f85bbdf791fa,2017-03-02 15:56:07 -0500,OSHA,OSHA - osha.gov #1,Emergency Preparedness and Response | Occupational Safety and Health Administration,https://www.osha.gov/SLTC/emergencypreparedness/index.html,https://versionista.com/71555/6028425/,https://versionista.com/71555/6028425/10170806:0/,https://versionista.com/71555/6028425/10170806:9082843/,3/2/2017 9:20:00,12/22/2016 14:30:00,4441,2720935320,Madelaine,,y,y,y,y,,,,,,,,,y,y,y,,,Toxic Substances ,Regulation,,"Major Links Removed, Content Changes, Resources Removal, Softened Language",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2056,027713be-165f-4612-bbcd-dd5d5298e155,2017-03-02 15:55:59 -0500,OSHA,OSHA - osha.gov #1,Safety and Health Topics | Workplace Violence - Enforcement | Occupational Safety and Health Administration,https://www.osha.gov/SLTC/workplaceviolence/standards.html,https://versionista.com/71555/6028462/,https://versionista.com/71555/6028462/10171205:0/,https://versionista.com/71555/6028462/10171205:9082831/,3/2/2017 9:52:00,12/22/2016 14:28:00,9341,1734690068,Madelaine,,y,y,y,,,,,,,,,,y,y,,,,Toxic Substances ,Regulation,,Links to Letter of Interpretations Removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
